RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	UTM	JOG	FC	DSG	PC	CC1	ADM1	ADM2	DIM	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME	FULL_NAME	FULL_NAME_ND	MODIFY_DATE
1	-559952	-792138	56.05	-106.9666667	560300	-1065800	CC71	NO13-10	H	LK		CA	11				N				AIRWAYLAKE	Airway Lake	Airway Lake	1993-12-14
1	-559953	-792139	75.0	 -96.5333333	750000	-963200	NJ72	NS13-03	T	CAPE 		CA	14				N				AIRY CAPE	Cape Airy	Cape Airy	1993-12-14
1	-559954	-792140	61.5666667	-137.5	613400	-1373000	LP62	NP07-11	P	PPL		CA	12				N				AISHIHIK	Aishihik	Aishihik	1993-12-14
1	-559955	-792141	61.45	-137.0	612700	-1370000	LP91	NP07-11	H	LK		CA	12				N				AISHIHIKLAKE	Aishihik Lake	Aishihik Lake	1993-12-14
1	-559956	-792142	60.85	-137.0833333	605100	-1370500	LN84	NP07-15	H	STM		CA	12				N		Aishihik		AISHIHIKRIVER	Aishihik River	Aishihik River	1993-12-14
1	-559957	-792143	66.5	 -86.3666667	663000	-862200	EU27	NQ15-08	T	PT		CA	14				N				AIVILIKPOINT	Aivilik Point	Aivilik Point	1993-12-14
1	-559958	-792144	55.25	-129.0833333	551500	-1290500	VB92	NN09-02	P	PPL		CA	02				N				AIYANSH	Aiyansh	Aiyansh	1993-12-14
1	-559959	-792145	43.85	 -79.0166667	435100	-790100	PJ55	NK17-03	P	PPL		CA	08				N				AJAX	Ajax	Ajax	1993-12-14
1	-559960	-792146	49.65	-124.7166667	493900	-1244300	CA70	NM10-07	H	BNK		CA	02				N				AJAXBANK	Ajax Bank	Ajax Bank	1993-12-14
1	-559961	-792147	64.9666667	-110.5833333	645800	-1103500	WT10	NQ11-16	H	LK		CA	13				N				AJAXLAKE	Ajax Lake	Ajax Lake	1993-12-14
1	-559962	-792148	66.5333333	-115.6666667	663200	-1154000	NP57	NQ11-06	H	LK		CA	00				N				AKAITCHOLAKE	Akaitcho Lake	Akaitcho Lake	1999-05-28
1	-559963	-792149	64.7833333	-113.5	644700	-1133000	US88	NQ11-15	H	LK		CA	13				N				AKAIYESSEHLAKE	Akaiyesseh Lake	Akaiyesseh Lake	1993-12-14
1	-559964	-792150	52.2166667	 -76.4833333	521300	-762900	UC98	NN18-10	H	STM		CA	10				N		Akautago		AKAUTAGORIVER	Akautago River	Akautago River	1993-12-14
1	-559965	-792151	57.0333333	-125.1166667	570200	-1250700	CJ72	NO10-07	H	STM		CA	02				N		Akie		AKIERIVER	Akie River	Akie River	1993-12-14
1	435025	556221	55.9825	-108.175	555857	-1081030	XH70	NN12-03	H	STM		CA	11				N				AKIMAUCREEK	Akimau Creek	Akimau Creek	1999-04-21
1	435026	556222	55.9919444	-108.1947222	555931	-1081141	XH70	NN12-03	T	ISL		CA	11				N				AKIMAUISLAND	Akimau Island	Akimau Island	1999-04-21
1	-559966	-792152	53.0	 -81.3333333	530000	-812000	MU77	NN17-08	T	ISL		CA	14				N				AKIMISKIISLAND	Akimiski Island	Akimiski Island	1993-12-14
1	-559967	-792153	68.2166667	-135.0	681300	-1350000	NA06	NR07-12	P	PPL		CA	13				N				AKLAVIK	Aklavik	Aklavik	1999-05-28
1	-559967	-792154	68.2166667	-135.0	681300	-1350000	NA06	NR07-12	P	PPL		CA	13				V				AKLAVIKA	Aklavika	Aklavika	1999-05-28
1	-559968	-792155	68.1333333	-134.45	680800	-1342700	NA25	NR07-12	H	CHN		CA	13				N				AKLAVIKCHANNEL	Aklavik Channel	Aklavik Channel	1993-12-14
1	-559969	-792156	68.1166667	-135.5	680700	-1353000	MA75	NR07-12	T	MTS		CA	13				N				AKLAVIKRANGE	Aklavik Range	Aklavik Range	1993-12-14
1	-566113	-792157	68.75	 -89.9166667	684500	-895500	CB82	NR15-11	T	ISL		CA	14				V				AKOVOLIGJUAK	Akovoligjuak	Akovoligjuak	1993-12-14
1	-559970	-792158	52.7833333	 -90.4666667	524700	-902800	XU75	NN15-12	H	LK		CA	08				N				AKOWLAKE	Akow Lake	Akow Lake	1993-12-14
1	-559971	-792159	60.4	 -68.0833333	602400	-680500	EG59	NP19-14	T	ISL		CA	14				N				AKPATOKISLAND	Akpatok Island	Akpatok Island	1993-12-14
1	-564310	-792160	69.0	-137.25	690000	-1371500	MB15	NR07-08	H	RF		CA	12				V				AKPAYUATICHAKREEF	Akpayuatichak Reef	Akpayuatichak Reef	1993-12-14
1	-559972	-792161	65.1666667	 -63.8833333	651000	-635300	MT52	NQ19-11	H	BAY		CA	14				N				AKTIJARTUKANFIORD	Aktijartukan Fiord	Aktijartukan Fiord	1993-12-14
1	-559973	-792162	72.85	 -78.9666667	725100	-785800	NA68	NS17-11	H	GLCR 		CA	14				N				AKTINEQGLACIER	Aktineq Glacier	Aktineq Glacier	1993-12-14
1	-559974	-792163	65.5833333	 -62.4166667	653500	-622500	NT27	NQ19-12	T	ISL		CA	14				V				AKUGDLERPANG	Akugdlerpang	Akugdlerpang	1993-12-14
1	-559974	-792164	65.5833333	 -62.4166667	653500	-622500	NT27	NQ19-12	T	ISL		CA	14				N				AKUGLEKISLAND	Akuglek Island	Akuglek Island	1993-12-14
1	-559975	-792165	63.3833333	 -71.75	632300	-714500	CL63	NP19-01	H	BAY		CA	14				N				AKULINGINLET	Akuling Inlet	Akuling Inlet	1993-12-14
1	449146	573125	68.5333333	 -89.8166667	683200	-894900	CB80	NR15-11	P	PPL		CA	14		500		V				AKVILIGJUAQ	Akviligjuaq	Akviligjuaq	2002-09-10
1	-559976	-792166	53.6333333	 -79.0833333	533800	-790500	PV24	NN17-09	H	BAY		CA	10				N				AKWATUKBAY	Akwatuk Bay	Akwatuk Bay	1993-12-14
1	-559977	-792167	49.2666667	-102.2833333	491600	-1021700	FQ96	NM13-09	P	PPL		CA	11				N				ALAMEDA	Alameda	Alameda	1993-12-14
1	-559978	-792168	64.3166667	 -75.6333333	641900	-753800	VS63	NQ17-15	T	ISL		CA	14				N				ALAREAKISLAND	Alareak Island	Alareak Island	1993-12-14
1	-559979	-792169	48.8666667	 -72.4166667	485200	-722500	XV81	NM18-12	P	PPL		CA	10				N				ALBANEL	Albanel	Albanel	1993-12-14
1	-559980	-792170	51.0833333	 -73.0833333	510500	-730500	XB36	NM18-03	H	LK		CA	10				N				ALBANEL LAKE	Lake Albanel	Lake Albanel	1993-12-14
1	-562537	-792172	48.9166667	 -66.0	485500	-660000	KV82	NM20-10	T	MTS		CA	10				V				ALBANY	Albany	Albany	1993-12-14
1	-564784	-792173	52.25	 -81.6166667	521500	-813700	MT58	NN17-11	P	PPL		CA	08				V				ALBANY	Albany	Albany	1993-12-14
1	-570084	-805183	44.8	 -65.05	444800	-650300	LQ36	NL20-10	P	PPL		CA	07				V				ALBANY	Albany	Albany	1993-12-14
1	-572906	-792171	51.1	 -90.6	510600	-903600	XS66	NM15-03	H	LK		CA	08				V				ALBANY	Albany	Albany	1993-12-14
1	-559981	-792174	52.2666667	 -81.5833333	521600	-813500	MT69	NN17-11	T	ISL		CA	08				N				ALBANYISLAND	Albany Island	Albany Island	1993-12-14
1	-559982	-792175	52.2666667	 -81.5	521600	-813000	MT69	NN17-11	H	STM		CA	08				N		Albany		ALBANYRIVER	Albany River	Albany River	1993-12-14
1	-570084	-792176	44.8	 -65.05	444800	-650300	LQ36	NL20-10	P	PPL		CA	07				V				ALBANYSTATION	Albany Station	Albany Station	1993-12-14
1	-559983	-792177	45.9333333	 -61.0166667	455600	-610100	PR58	NL20-09	P	PPL		CA	07				N				ALBASTATION	Alba Station	Alba Station	1993-12-14
1	-559984	-792178	49.2666667	-124.8	491600	-1244800	CV65	NM10-07	P	PPL		CA	02				N				ALBERNI	Alberni	Alberni	1993-12-14
1	-559985	-792179	49.0833333	-124.8333333	490500	-1245000	CV63	NM10-07	H	FJD		CA	02				N				ALBERNIINLET	Alberni Inlet	Alberni Inlet	1993-12-14
1	-559986	-792180	79.05	 -74.5	790300	-743000	WN17	NT17-02	T	CAPE 		CA	14				N				ALBERT CAPE	Cape Albert	Cape Albert	1993-12-14
1	-559994	-792181	83.1166667	 -72.6	830700	-723600	WT33	NU13-04	T	CAPE 		CA	14				V				ALBERT CAPE	Cape Albert	Cape Albert	1993-12-14
1	-559987	-792182	48.9166667	 -66.2	485500	-661200	GQ02	NM19-12	T	MT		CA	10				N				ALBERT MOUNT	Mount Albert	Mount Albert	1993-12-14
1	-559988	-792183	65.5333333	 -74.25	653200	-741500	WT36	NQ17-12	T	CAPE 		CA	14				N				ALBERTA CAPE	Cape Alberta	Cape Alberta	1993-12-14
1	-559989	-792184	60.95	-140.85	605700	-1405100	EH05	NP07-14	T	MT		CA	12				N				ALBERTA MOUNT	Mount Alberta	Mount Alberta	1993-12-14
1	-559990	-792187	55.0	-115.0	550000	-1150000	PA29	NN11-03	A	ADM1 		CA	01				N	FR	Alberta		ALBERTA PROVINCED	Province dʼ Alberta	Province d' Alberta	1999-04-05
1	-559990	-792186	55.0	-115.0	550000	-1150000	PA29	NN11-03	A	ADM1 		CA	01				N	EN	Alberta		ALBERTA PROVINCEOF	Province of Alberta	Province of Alberta	1999-04-05
1	-559991	-792188	69.8	-122.15	694800	-1220900	EC34	NR09-09	H	BAY		CA	13				N				ALBERTBAY	Albert Bay	Albert Bay	1993-12-14
1	-559992	-792189	51.1333333	-117.8666667	510800	-1175200	MS36	NM11-02	P	PPL		CA	02				N				ALBERTCANYON	Albert Canyon	Albert Canyon	1993-12-14
1	-559993	-792190	60.05	-128.9	600300	-1285400	WG05	NP09-14	H	STM		CA	12				N				ALBERTCREEK	Albert Creek	Albert Creek	1993-12-14
1	-559994	-792191	83.1166667	 -72.6	830700	-723600	WT33	NU13-04	T	CAPE 		CA	14				N				ALBERTEDWARD CAPE	Cape Albert Edward	Cape Albert Edward	1993-12-14
1	-559995	-792192	69.5833333	-103.1666667	693500	-1031000	ET72	NR13-08	H	BAY		CA	14				N				ALBERTEDWARDBAY	Albert Edward Bay	Albert Edward Bay	1993-12-14
1	-559996	-792193	72.75	 -77.4166667	724500	-772500	VF27	NS17-11	H	BAY		CA	14				N				ALBERTHARBOUR	Albert Harbour	Albert Harbour	1993-12-14
1	-559997	-792194	46.8	 -64.0666667	464800	-640400	MS18	NL20-04	P	PPL		CA	09				N				ALBERTON	Alberton	Alberton	1993-12-14
1	-559998	-792195	52.9333333	 -80.4166667	525600	-802500	NU36	NN17-11	H	SHOL 		CA	14				N				ALBERTSHOAL	Albert Shoal	Albert Shoal	1993-12-14
1	430197	550200	54.8944444	-109.4761111	545340	-1092834	WF98	NN12-06	H	LK		CA	11				N				ALBERTSLAKE	Alberts Lake	Alberts Lake	1999-04-05
1	-559999	-792196	53.4166667	-105.5333333	532500	-1053200	DV61	NN13-08	P	PPL		CA	11				N				ALBERTVILLE	Albertville	Albertville	1993-12-14
1	-559851	-792197	42.8333333	 -79.1	425000	-790600	PH54	NK17-06	T	PT		CA	08				V				ALBINO	Albino	Albino	1993-12-14
1	-560000	-792198	52.6333333	-119.15	523800	-1190900	LU53	NN11-10	P	PPL		CA	02				N				ALBREDA	Albreda	Albreda	1993-12-14
1	-560001	-792199	55.2666667	-119.5	551600	-1193000	LB42	NN11-01	P	PPL		CA	01				N				ALBRIGHT	Albright	Albright	1993-12-14
1	-560002	-792200	60.95	-108.1666667	605700	-1081000	XN56	NP11-16	H	LK		CA	13				N				ALCANTARALAKE	Alcantara Lake	Alcantara Lake	1993-12-14
1	-560003	-792201	56.1333333	-120.0333333	560800	-1200200	FH82	NO10-12	H	STM		CA	02				N		Alces		ALCESRIVER	Alces River	Alces River	1993-12-14
1	-560004	-792202	50.0666667	 -91.75	500400	-914500	WR84	NM15-06	P	PPL		CA	08				N				ALCONA	Alcona	Alcona	1993-12-14
1	-560005	-792203	65.2	-121.5833333	651200	-1213500	ET63	NQ09-12	H	BAY		CA	13				N				ALCYONEBAY	Alcyone Bay	Alcyone Bay	1993-12-14
1	-560006	-792204	65.75	 -88.8833333	654500	-885300	DT19	NQ15-11	H	LK		CA	14				N				ALDALAKE	Alda Lake	Alda Lake	1993-12-14
1	-560007	-792205	62.9666667	 -65.2166667	625800	-651300	LQ88	NP19-07	T	MT		CA	14				N				ALDEN MOUNT	Mount Alden	Mount Alden	1993-12-14
1	-560007	-792206	62.9666667	 -65.2166667	625800	-651300	LQ88	NP19-07	T	MT		CA	14				V				ALDENMOUNTAIN	Alden Mountain	Alden Mountain	1993-12-14
1	-560008	-792207	53.6333333	 -77.2833333	533800	-771700	UE44	NN18-07	H	LK		CA	10				N				ALDERLAKE	Alder Lake	Alder Lake	1993-12-14
1	-560009	-792208	55.0333333	-129.2166667	550200	-1291300	VA89	NN09-02	T	MT		CA	02				N				ALDERPEAK	Alder Peak	Alder Peak	1993-12-14
1	-560010	-792209	50.2833333	-111.35	501700	-1112100	VA77	NM12-05	P	PPL		CA	01				N				ALDERSON	Alderson	Alderson	1993-12-14
1	-560011	-792210	46.6166667	 -65.05	463700	-650300	LS46	NL20-04	P	PPL		CA	04				N				ALDOUANE	Aldouane	Aldouane	1993-12-14
1	-560012	-792211	83.1166667	 -69.5833333	830700	-693500	DN92	NU19-01	T	CAPE 		CA	14				N				ALDRICH CAPE	Cape Aldrich	Cape Aldrich	1993-12-14
1	-560013	-792212	48.3833333	 -79.0	482300	-790000	PP46	NM17-12	H	LK		CA	10				N				ALEMBERT LACD	Lac dʼ Alembert	Lac d' Alembert	1993-12-14
1	-560014	-792213	82.4833333	 -62.25	822900	-621500	NS15	NU19-06	P	PPL		CA	14				N				ALERT	Alert	Alert	1999-05-28
1	-560016	-792214	82.45	 -85.9166667	822700	-855500	ES15	NU13-07	T	PT		CA	14				V				ALERT CAPE	Cape Alert	Cape Alert	1993-12-14
1	-560015	-792215	50.5833333	-126.9166667	503500	-1265500	XS40	NM09-06	P	PPL		CA	02				N				ALERTBAY	Alert Bay	Alert Bay	1993-12-14
1	-560016	-792216	82.45	 -85.9166667	822700	-855500	ES15	NU13-07	T	PT		CA	14				N				ALERTPOINT	Alert Point	Alert Point	1993-12-14
1	-560036	-792217	48.8333333	 -71.7833333	485000	-714700	BQ91	NM19-10	H	STM		CA	10				V				ALEX RIVIERE	Riviére Alex	Riviere Alex	1993-12-14
1	-560017	-792218	49.8166667	-100.3	494900	-1001800	MA01	NM14-07	P	PPL		CA	03				N				ALEXANDER	Alexander	Alexander	1993-12-14
1	-560018	-792219	68.9333333	-105.8333333	685600	-1055000	DS64	NR13-10	T	CAPE 		CA	14				N				ALEXANDER CAPE	Cape Alexander	Cape Alexander	1993-12-14
1	-560019	-792220	70.4333333	 -96.4333333	702600	-962600	ND91	NR13-06	T	CAPE 		CA	14				N				ALEXANDER CAPE	Cape Alexander	Cape Alexander	1993-12-14
1	-560020	-792221	69.0833333	 -64.6666667	690500	-644000	MB36	NR19-08	H	BNK		CA	14				N				ALEXANDERBANK	Alexander Bank	Alexander Bank	1993-12-14
1	-560021	-792222	48.6833333	 -54.1166667	484100	-540700	YP19	NM21-12	P	PPL		CA	05				N				ALEXANDERBAY	Alexander Bay	Alexander Bay	1993-12-14
1	-560021	-792223	48.6833333	 -54.1166667	484100	-540700	YP19	NM21-12	P	PPL		CA	05				V				ALEXANDERBAYSTATION	Alexander Bay Station	Alexander Bay Station	1993-12-14
1	-560022	-792224	52.1	-122.95	520600	-1225700	EC07	NN10-11	T	MT		CA	02				N				ALEXANDERGRAHAM MOUNT	Mount Alexander Graham	Mount Alexander Graham	1993-12-14
1	-560023	-792225	59.6333333	-110.4833333	593800	-1102900	WM21	NO12-02	H	LK		CA	01				N				ALEXANDERLAKE	Alexander Lake	Alexander Lake	1993-12-14
1	-560024	-792226	62.2833333	-108.1166667	621700	-1080700	XQ40	NP11-08	H	LK		CA	13				N				ALEXANDERLAKE	Alexander Lake	Alexander Lake	1993-12-14
1	-560025	-792227	70.05	-125.0	700300	-1250000	DC27	NR09-05	T	PT		CA	13				N				ALEXANDERPOINT	Alexander Point	Alexander Point	1993-12-14
1	-560026	-792228	59.5333333	 -63.2333333	593200	-631400	ML89	NO20-02	H	SHOL 		CA	05				N				ALEXANDERSHOAL	Alexander Shoal	Alexander Shoal	1993-12-14
1	-560019	-792229	70.4333333	 -96.4333333	702600	-962600	ND91	NR13-06	T	CAPE 		CA	14				V				ALEXANDRA CAPE	Cape Alexandra	Cape Alexandra	1993-12-14
1	-560027	-792230	83.0333333	 -76.75	830200	-764500	VT72	NU13-04	T	CAPE 		CA	14				N				ALEXANDRA CAPE	Cape Alexandra	Cape Alexandra	1993-12-14
1	-560028	-792231	78.8666667	 -76.5	785200	-763000	VN65	NT17-06	H	BAY		CA	14				N				ALEXANDRAFIORD	Alexandra Fiord	Alexandra Fiord	1993-12-14
1	-560029	-792232	69.0	 -99.75	690000	-994500	MB75	NR13-09	H	STRT 		CA	14				N				ALEXANDRASTRAIT	Alexandra Strait	Alexandra Strait	1993-12-14
1	-560030	-792233	45.3	 -74.6333333	451800	-743800	WR21	NL18-08	P	PPL		CA	08				N				ALEXANDRIA	Alexandria	Alexandria	1993-12-14
1	-560031	-792234	52.6333333	-122.45	523800	-1222700	ED33	NN10-11	P	PPL		CA	02				N				ALEXANDRIA	Alexandria	Alexandria	1993-12-14
1	-560032	-792235	52.0833333	-123.2833333	520500	-1231700	DC87	NN10-11	P	PPL		CA	02				N				ALEXISCREEK	Alexis Creek	Alexis Creek	1993-12-14
1	-560033	-792236	52.0666667	-123.3	520400	-1231800	DC76	NN10-11	H	STM		CA	02				N				ALEXISCREEK	Alexis Creek	Alexis Creek	1993-12-14
1	-560034	-792237	52.5333333	 -56.3	523200	-561800	WU42	NN21-11	H	STM		CA	05				N		Alexis		ALEXISRIVER	Alexis River	Alexis River	1993-12-14
1	-560035	-792238	52.4666667	-115.7833333	522800	-1154700	NU81	NN11-12	P	PPL		CA	01				N				ALEXO	Alexo	Alexo	1993-12-14
1	-560036	-792239	48.8333333	 -71.7833333	485000	-714700	BQ91	NM19-10	H	STM		CA	10				N		Alex		ALEXRIVER	Alex River	Alex River	1993-12-14
1	-560037	-792240	54.1166667	-122.0666667	540700	-1220400	EE69	NN10-05	P	PPL		CA	02				N				ALEZALAKE	Aleza Lake	Aleza Lake	1993-12-14
1	-560038	-792241	45.55	 -74.8666667	453300	-745200	WR14	NL18-08	P	PPL		CA	08				N				ALFRED	Alfred	Alfred	1993-12-14
1	-560039	-792242	69.65	-101.0	693900	-1010000	MC22	NR13-08	T	CAPE 		CA	14				N				ALFRED CAPE	Cape Alfred	Cape Alfred	1993-12-14
1	-560040	-792243	82.25	 -86.0	821500	-860000	ES13	NU13-07	T	CAPE 		CA	14				N				ALFREDERNEST CAPE	Cape Alfred Ernest	Cape Alfred Ernest	1993-12-14
1	-560041	-792244	69.85	 -85.1333333	695100	-850800	EC75	NR15-09	T	ISL		CA	14				N				ALFREDISLAND	Alfred Island	Alfred Island	1993-12-14
1	-560042	-792245	72.5666667	 -80.5833333	723400	-803500	NA15	NS17-10	T	PT		CA	14				N				ALFREDPOINT	Alfred Point	Alfred Point	1993-12-14
1	-560043	-792246	64.5666667	-133.7	643400	-1334200	NS66	NQ07-16	T	MT		CA	12				N				ALGAEMOUNTAIN	Algae Mountain	Algae Mountain	1993-12-14
1	-560043	-792247	64.5666667	-133.7	643400	-1334200	NS66	NQ07-16	T	MT		CA	12				V				ALGAEMOUNTAINS	Algae Mountains	Algae Mountains	1993-12-14
1	-560044	-792248	67.55	-108.4166667	673300	-1082500	XV19	NQ11-04	T	ISL		CA	14				N				ALGAKISLAND	Algak Island	Algak Island	1993-12-14
1	-560045	-792249	56.3	-112.2666667	561800	-1121600	VH24	NO12-10	H	LK		CA	01				N				ALGARLAKE	Algar Lake	Algar Lake	1993-12-14
1	-560046	-792250	63.45	 -67.9333333	632700	-675600	EL53	NP19-02	H	CHNM 		CA	14				N				ALGERINEPASSAGE	Algerine Passage	Algerine Passage	1993-12-14
1	-560047	-792251	48.0	 -84.0	480000	-840000	KP72	NM17-10	A	ADM2 		CA	08				N		Algoma		ALGOMADISTRICT	Algoma District	Algoma District	1993-12-14
1	-560048	-792252	45.55	 -78.6	453300	-783600	PL84	NL17-09	P	PPL		CA	08				N				ALGONQUINPARK	Algonquin Park	Algonquin Park	1993-12-14
1	-560049	-792253	45.8333333	 -78.5	455000	-783000	PL97	NL17-09	L	PRK		CA	08				N				ALGONQUINPROVINCIALPARK	Algonquin Provincial Park	Algonquin Provincial Park	1993-12-14
1	-560050	-792254	59.6166667	 -77.7833333	593700	-774700	UM41	NO18-01	T	CAPE 		CA	10				N				ALICE CAPE	Cape Alice	Cape Alice	1993-12-14
1	-560051	-792255	55.45	-129.4833333	552700	-1292900	VB64	NN09-02	P	PPL		CA	02				N				ALICEARM	Alice Arm	Alice Arm	1993-12-14
1	-560052	-792256	49.8833333	 -83.2	495300	-831200	LR42	NM17-07	T	ISL		CA	08				N				ALICEISLAND	Alice Island	Alice Island	1993-12-14
1	-560053	-792257	50.4666667	-127.4166667	502800	-1272500	XR19	NM09-06	H	LK		CA	02				N				ALICELAKE	Alice Lake	Alice Lake	1993-12-14
1	-560054	-792258	43.7	 -65.0333333	434200	-650200	LP34	NK20-01	T	RK		CA	07				N				ALICKROCK	Alick Rock	Alick Rock	1993-12-14
1	-560054	-792259	43.7	 -65.0333333	434200	-650200	LP34	NK20-01	T	RK		CA	07				V				ALICKSROCK	Alicks Rock	Alicks Rock	1993-12-14
1	-560055	-792260	49.3833333	-101.8666667	492300	-1015200	KV97	NM14-07	P	PPL		CA	11				N				ALIDA	Alida	Alida	1993-12-14
1	-560056	-792261	52.4	-113.1833333	522400	-1131100	UD50	NN12-10	P	PPL		CA	01				N				ALIX	Alix	Alix	1993-12-14
1	-560057	-792262	51.7666667	-122.3	514600	-1221800	EC43	NM10-02	P	PPL		CA	02				N				ALKALILAKE	Alkali Lake	Alkali Lake	1993-12-14
1	-560058	-792263	51.9	-106.0666667	515400	-1060400	DT25	NM13-01	P	PPL		CA	11				N				ALLAN	Allan	Allan	1993-12-14
1	-560059	-792264	59.8166667	 -80.0	594900	-800000	NG53	NO17-03	T	MT		CA	14				N				ALLAN MOUNT	Mount Allan	Mount Allan	1993-12-14
1	-560072	-792265	60.5	-129.7333333	603000	-1294400	VH50	NP09-13	H	STM		CA	12				V				ALLANCREEK	Allan Creek	Allan Creek	1993-12-14
1	-560062	-792266	46.85	 -55.8166667	465100	-554900	WM98	NL21-06	T	ISL		CA	05				V				ALLANISLAND	Allan Island	Allan Island	1993-12-14
1	435030	556226	55.8522222	-108.3363889	555108	-1082011	XG69	NN12-03	T	ISL		CA	11				N				ALLANISLAND	Allan Island	Allan Island	1999-04-21
1	-560061	-792268	44.0666667	 -76.45	440400	-762700	UP88	NL18-10	H	SHOL 		CA	00				N				ALLANOTTYSHOAL	Allan Otty Shoal	Allan Otty Shoal	1993-12-14
1	-560062	-792269	46.85	 -55.8166667	465100	-554900	WM98	NL21-06	T	ISL		CA	05				N				ALLANSISLAND	Allanʼs Island	Allan's Island	1993-12-14
1	-560063	-792270	50.2333333	 -90.2	501400	-901200	XR96	NM15-06	P	PPL		CA	08				N				ALLANWATER	Allan Water	Allan Water	1993-12-14
1	-560064	-792271	50.7333333	 -89.6	504400	-893600	CB12	NM16-04	H	STM		CA	08				N				ALLANWATER	Allan Water	Allan Water	1993-12-14
1	-560065	-792272	50.5166667	 -63.5166667	503100	-633100	MA69	NM20-05	H	LK		CA	10				N				ALLARD LAC	Lac Allard	Lac Allard	1993-12-14
1	-560066	-792273	49.8333333	 -77.7666667	495000	-774600	UA02	NM18-07	H	STM		CA	10				N				ALLARD RIVIERE	Rivière Allard	Riviere Allard	1993-12-14
1	-560067	-792274	76.6166667	 -99.4166667	763700	-992500	ML80	NT13-14	T	ISL		CA	14				N				ALLARDISLAND	Allard Island	Allard Island	1993-12-14
1	-565551	-792275	57.2	 -61.4833333	571200	-612900	NJ94	NO20-09	T	ISL		CA	05				V				ALLAVIKISLAND	Allavik Island	Allavik Island	1993-12-14
1	429110	548802	54.1888889	-111.4511111	541120	-1112704	VF70	NN12-05	H	LK		CA	01				N				ALLDAYLAKE	Allday Lake	Allday Lake	1999-04-05
1	-560068	-792276	58.8	 -78.5666667	584800	-783400	PF42	NO17-06	H	BAY		CA	10				V				ALLEHARBOR	Alle Harbor	Alle Harbor	1993-12-14
1	-560068	-792277	58.8	 -78.5666667	584800	-783400	PF42	NO17-06	H	BAY		CA	10				N				ALLEHARBOUR	Alle Harbour	Alle Harbour	1993-12-14
1	-560069	-792278	74.75	 -95.1666667	744500	-951000	VC39	NS15-04	H	BAY		CA	14				N				ALLENBAY	Allen Bay	Allen Bay	1993-12-14
1	-560070	-792279	45.0833333	 -73.7666667	450500	-734600	WQ99	NL18-09	H	STM		CA	10				N				ALLENBROOK	Allen Brook	Allen Brook	1993-12-14
1	-560071	-792280	79.1666667	 -82.5	791000	-823000	MH68	NT17-01	T	MTS		CA	14				N				ALLENCORDILLERA	Allen Cordillera	Allen Cordillera	1993-12-14
1	-560072	-792281	60.5	-129.7333333	603000	-1294400	VH50	NP09-13	H	STM		CA	12				N				ALLENCREEK	Allen Creek	Allen Creek	1993-12-14
1	-560073	-792282	44.5333333	 -81.1666667	443200	-811000	MK83	NL17-11	P	PPL		CA	08				N				ALLENFORD	Allenford	Allenford	1993-12-14
1	-560074	-792283	57.05	-102.5166667	570300	-1023100	FD52	NO13-09	T	ISL		CA	11				N				ALLENISLAND	Allen Island	Allen Island	1993-12-14
1	-560075	-792284	63.2666667	 -67.8333333	631600	-675000	EL51	NP19-02	T	ISL		CA	14				N				ALLENISLAND	Allen Island	Allen Island	1993-12-14
1	-560076	-792285	63.5	 -64.9166667	633000	-645500	MR04	NP19-03	T	ISL		CA	14				N				ALLENISLAND	Allen Island	Allen Island	1993-12-14
1	-560077	-792286	73.6166667	 -98.4666667	733700	-982800	NG16	NS13-09	H	LK		CA	14				N				ALLENLAKE	Allen Lake	Allen Lake	1993-12-14
1	-560078	-792287	72.1833333	-101.9166667	721100	-1015500	MF01	NS13-11	T	PT		CA	14				N				ALLENYOUNGPOINT	Allen Young Point	Allen Young Point	1993-12-14
1	-560079	-792288	52.4333333	-111.7833333	522600	-1114700	VD40	NN12-11	P	PPL		CA	01				N				ALLIANCE	Alliance	Alliance	1993-12-14
1	-560080	-792289	53.2	-131.9833333	531200	-1315900	UU09	NN09-07	P	PPL		CA	02				N				ALLIFORDBAY	Alliford Bay	Alliford Bay	1993-12-14
1	-560081	-792290	63.45	 -68.0166667	632700	-680100	EL43	NP19-02	T	ISL		CA	14				N				ALLIGATORISLAND	Alligator Island	Alligator Island	1993-12-14
1	-560082	-792291	60.3666667	-135.4	602200	-1352400	MM79	NP07-15	H	LK		CA	12				N				ALLIGATORLAKE	Alligator Lake	Alligator Lake	1993-12-14
1	-560083	-792292	66.45	 -83.8833333	662700	-835300	LP77	NQ17-05	T	CLF		CA	14				N				ALLISONBLUFF	Allison Bluff	Allison Bluff	1993-12-14
1	-560084	-792293	51.0333333	-127.5166667	510200	-1273100	XS05	NM09-03	P	PPL		CA	02				N				ALLISONHARBOUR	Allison Harbour	Allison Harbour	1993-12-14
1	-560085	-792294	44.15	 -79.8666667	440900	-795200	NJ98	NL17-12	P	PPL		CA	08				N				ALLISTON	Alliston	Alliston	1993-12-14
1	-570395	-792295	82.4	 -65.75	822400	-654500	MS55	NU19-05	H	GLCR 		CA	14				V				ALLIXGLACIER	Allix Glacier	Allix Glacier	1999-05-28
